DISCOUNT_ID,ORDER_ID,PRICE,QUANTITY,ORDER_DETAIL_ID,ORDER_ITEM_DISCOUNT_AMOUNT,LINE_NUMBER,UNIT_PRICE,MENU_ITEM_ID
,4064254,12,1,11111852,,3,12,23
,4064254,6,1,11111850,,1,6,27
,4064255,21,1,11111854,,1,21,28
,4064255,6,1,11111853,,0,6,27
,4064255,12,1,11111856,,3,12,23
,4064255,68,4,11111855,,2,17,22
,4064256,6,1,11111857,,0,6,29
,4064256,14,1,11111858,,1,14,21
,4064257,3,1,11111860,,1,3,25
,4064257,21,1,11111863,,4,21,28
,4064257,3,1,11111861,,2,3,26
,4064257,12,2,11111862,,3,6,27
,4064257,14,1,11111859,,0,14,21
,4064258,12,1,11111864,,0,12,23
,4064259,14,1,11111866,,1,14,21
,4064259,21,1,11111865,,0,21,28
,4064260,21,1,11111867,,0,21,28
,4064261,12,1,11111869,,1,12,23
,4064261,14,1,11111868,,0,14,21
,4064262,24,2,11111871,,1,12,23
,4064262,3,1,11111872,,2,3,25
,4064262,14,1,11111870,,0,14,21
,4064262,3,1,11111873,,3,3,26
,4064262,6,1,11111874,,4,6,27
,4064263,17,1,11111878,,3,17,22
,4064263,21,1,11111876,,1,21,28
,4064263,3,1,11111875,,0,3,26
,4064263,6,1,11111877,,2,6,29
,4064240,6,2,11111817,,2,3,25
,4064241,6,1,11111821,,0,6,29
,4064241,68,4,11111822,,1,17,22
,4064242,28,2,11111823,,0,14,21
,4064243,12,2,11111825,,1,6,27
,4064243,12,1,11111827,,3,12,23
,4064243,28,2,11111824,,0,14,21
,4064243,6,1,11111826,,2,6,29
,4064244,3,1,11111830,,2,3,25
,4064264,12,1,11111879,,0,12,23
,4064265,42,2,11111884,,4,21,28
,4064265,17,1,11111881,,1,17,22
,4064265,14,1,11111880,,0,14,21
,4064265,3,1,11111883,,3,3,26
,4064265,2,1,11111882,,2,2,24
,4064266,3,1,11111887,,2,3,26
,4064266,3,1,11111886,,1,3,25
,4064266,42,2,11111889,,4,21,28
,4064266,6,1,11111888,,3,6,27
,4064266,24,2,11111885,,0,12,23
,4064267,12,1,11111891,,1,12,23
,4064267,2,1,11111892,,2,2,24
,4064267,14,1,11111890,,0,14,21
,4064267,6,2,11111893,,3,3,25
,4064267,3,1,11111894,,4,3,26
,4064267,42,2,11111896,,6,21,28
,4064267,12,2,11111895,,5,6,27
,4064267,18,3,11111897,,7,6,29
,4064268,34,2,11111899,,1,17,22
,4064268,3,1,11111902,,4,3,25
,4064268,6,1,11111905,,7,6,29
,4064268,6,1,11111904,,6,6,27
,4064268,2,1,11111901,,3,2,24
,4064268,3,1,11111903,,5,3,26
,4064268,24,2,11111900,,2,12,23
,4064268,14,1,11111898,,0,14,21
,4064269,42,3,11111906,,0,14,21
,4064269,3,1,11111910,,4,3,26
,4064269,12,1,11111908,,2,12,23
,4064269,17,1,11111907,,1,17,22
,4064269,12,2,11111912,,6,6,29
,4064269,2,1,11111909,,3,2,24
,4064269,21,1,11111911,,5,21,28
,4064270,14,1,11111913,,0,14,21
,4064271,6,1,11111915,,1,6,27
,4064271,6,1,11111914,,0,6,29
,4064271,14,1,11111916,,2,14,21
,4064272,28,2,11111917,,0,14,21
,4064272,17,1,11111918,,1,17,22
,4064274,6,1,11111929,,3,6,27
,4064274,3,1,11111928,,2,3,26
,4064275,6,1,11111931,,0,6,29
,4064276,12,1,11111932,,0,12,23
,4064277,6,1,11111936,,3,6,29
,4064277,14,1,11111934,,1,14,21
,4064277,2,1,11111933,,0,2,24
,4064277,42,2,11111935,,2,21,28
,4064278,3,1,11111939,,2,3,25
,4064278,2,1,11111938,,1,2,24
,4064278,28,2,11111937,,0,14,21
,4064278,42,2,11111941,,4,21,28
,4064278,18,3,11111940,,3,6,27
,4064279,24,2,11111943,,1,12,23
,4064279,34,2,11111942,,0,17,22
,4064280,6,1,11111944,,0,6,29
,4064280,17,1,11111945,,1,17,22
,4064281,14,1,11111946,,0,14,21
,4064282,12,2,11111948,,1,6,29
,4064282,6,2,11111947,,0,3,25
,4064282,28,2,11111949,,2,14,21
,4064283,14,1,11111950,,0,14,21
,4064284,17,1,11111951,,0,17,22
,4064285,42,2,11111952,,0,21,28
,4064285,34,2,11111953,,1,17,22
,4064286,6,1,11111955,,1,6,27
,4064286,28,2,11111957,,3,14,21
,4064286,2,1,11111954,,0,2,24
,4064286,63,3,11111956,,2,21,28
,4064287,14,1,11111959,,1,14,21
,4064287,17,1,11111960,,2,17,22
,4064287,21,1,11111958,,0,21,28
,4064288,21,1,11111963,,2,21,28
,4064288,6,1,11111964,,3,6,29
,4064288,14,1,11111962,,1,14,21
,4064288,2,1,11111961,,0,2,24
,4064289,12,1,11111965,,0,12,23
,4064290,6,2,11111968,,2,3,26
,4064290,6,1,11111971,,5,6,29
,4064290,14,1,11111966,,0,14,21
,4064290,17,1,11111967,,1,17,22
,4064290,6,1,11111969,,3,6,27
,4064290,21,1,11111970,,4,21,28
,4064291,6,1,11111972,,0,6,27
,4064292,12,1,11111973,,0,12,23
,4064293,28,2,11111974,,0,14,21
,4064293,6,1,11111979,,5,6,27
,4064293,3,1,11111978,,4,3,26
,4064293,6,2,11111977,,3,3,25
,4064293,2,1,11111976,,2,2,24
,4064293,6,1,11111980,,6,6,29
,4064293,34,2,11111975,,1,17,22
,4064294,6,1,11111981,,0,6,29
,4064295,12,1,11111983,,1,12,23
,4064295,21,1,11111982,,0,21,28
,4064296,34,2,11111984,,0,17,22
,4064297,34,2,11111988,,3,17,22
,4064297,14,1,11111987,,2,14,21
,4064297,3,1,11111985,,0,3,25
,4064297,42,2,11111986,,1,21,28
,4064298,6,1,11111989,,0,6,27
,4064298,17,1,11111990,,1,17,22
,4064299,18,3,11111995,,4,6,27
,4064299,12,1,11111993,,2,12,23
,4064299,14,1,11111991,,0,14,21
,4064299,3,1,11111994,,3,3,25
,4064299,17,1,11111992,,1,17,22
,4064300,17,1,11111997,,1,17,22
,4064300,6,1,11111996,,0,6,27
,4064301,68,4,11111999,,1,17,22
,4064301,48,4,11112000,,2,12,23
,4064301,6,1,11111998,,0,6,29
,4064302,14,1,11112002,,1,14,21
,4064302,6,1,11112001,,0,6,27
,4064303,17,1,11112004,,1,17,22
,4064303,12,1,11112005,,2,12,23
,4064303,18,3,11112003,,0,6,29
,4064304,12,1,11112007,,1,12,23
,4064304,2,1,11112008,,2,2,24
,4064304,14,1,11112006,,0,14,21
,4064272,24,2,11111919,,2,12,23
,4064273,12,1,11111921,,1,12,23
,4064273,3,1,11111923,,3,3,26
,4064273,42,2,11111924,,4,21,28
,4064273,12,2,11111925,,5,6,29
,4064273,6,2,11111922,,2,3,25
,4064273,17,1,11111920,,0,17,22
,4064274,24,2,11111927,,1,12,23
,4064274,14,1,11111926,,0,14,21
,4064274,6,1,11111930,,4,6,29
,4064304,21,1,11112010,,4,21,28
,4064304,6,1,11112011,,5,6,29
,4064304,6,1,11112009,,3,6,27
,4064305,17,1,11112012,,0,17,22
,4064306,21,1,11112014,,1,21,28
,4064306,24,2,11112015,,2,12,23
,4064306,3,1,11112013,,0,3,26
,4064307,3,1,11112017,,1,3,25
,4064307,17,1,11112016,,0,17,22
,4064307,6,1,11112018,,2,6,27
,4064307,6,1,11112020,,4,6,29
,4064307,21,1,11112019,,3,21,28
,4064308,21,1,11112021,,0,21,28
,4064308,6,1,11112022,,1,6,29
,4064309,3,1,11112024,,1,3,26
,4064309,21,1,11112026,,3,21,28
,4064309,6,1,11112025,,2,6,27
,4064309,17,1,11112023,,0,17,22
,4064309,6,1,11112027,,4,6,29
,4064310,17,1,11112029,,1,17,22
,4064312,21,1,11112040,,4,21,28
,4064312,12,2,11112039,,3,6,27
,4064312,6,2,11112038,,2,3,26
,4064313,12,1,11112042,,0,12,23
,4064313,3,1,11112043,,1,3,25
,4064313,6,1,11112044,,2,6,27
,4064313,6,1,11112046,,4,6,29
,4064313,42,2,11112045,,3,21,28
,4064314,6,1,11112051,,4,6,29
,4064314,6,1,11112049,,2,6,27
,4064314,3,1,11112048,,1,3,26
,4064314,21,1,11112050,,3,21,28
,4064314,17,1,11112047,,0,17,22
,4064315,3,1,11112054,,2,3,26
,4064315,14,1,11112052,,0,14,21
,4064315,51,3,11112053,,1,17,22
,4064315,12,2,11112056,,4,6,29
,4064315,12,2,11112055,,3,6,27
,4064316,18,3,11112057,,0,6,27
,4064317,18,3,11112058,,0,6,27
,4064310,14,1,11112028,,0,14,21
,4064311,21,1,11112034,,4,21,28
,4064311,34,2,11112031,,1,17,22
,4064311,6,1,11112033,,3,6,27
,4064311,12,1,11112032,,2,12,23
,4064311,6,1,11112035,,5,6,29
,4064311,28,2,11112030,,0,14,21
,4064312,3,1,11112037,,1,3,25
,4064312,6,1,11112041,,5,6,29
,4064312,12,1,11112036,,0,12,23
,4064317,6,1,11112059,,1,6,29
,4064318,2,1,11112062,,2,2,24
,4064318,6,2,11112063,,3,3,25
,4064318,12,1,11112061,,1,12,23
,4064318,12,2,11112065,,5,6,29
,4064318,63,3,11112064,,4,21,28
,4064318,14,1,11112060,,0,14,21
,4064319,4,2,11112069,,3,2,24
,4064319,17,1,11112067,,1,17,22
,4064319,12,1,11112068,,2,12,23
,4064319,6,1,11112070,,4,6,27
,4064319,14,1,11112066,,0,14,21
,4064320,12,2,11112076,,5,6,29
,4064320,12,1,11112073,,2,12,23
,4064320,3,1,11112075,,4,3,26
,4064320,14,1,11112071,,0,14,21
,4064320,3,1,11112074,,3,3,25
,4064320,17,1,11112072,,1,17,22
,4064321,6,1,11112077,,0,6,27
,4064321,14,1,11112078,,1,14,21
,4064322,6,1,11112080,,1,6,29
,4064322,6,1,11112079,,0,6,27
,4064323,51,3,11112081,,0,17,22
,4064324,17,1,11112082,,0,17,22
,4064325,6,1,11112084,,1,6,29
,4064325,21,1,11112083,,0,21,28
,4064326,6,1,11112086,,1,6,27
,4064326,14,1,11112088,,3,14,21
,4064326,2,1,11112085,,0,2,24
,4064326,21,1,11112087,,2,21,28
,4064327,12,2,11112089,,0,6,27
,4064327,21,1,11112090,,1,21,28
,4064328,21,1,11112091,,0,21,28
,4064329,21,1,11112092,,0,21,28
,4064330,6,1,11112094,,1,6,27
,4064330,14,1,11112096,,3,14,21
,4064330,21,1,11112095,,2,21,28
,4064330,3,1,11112093,,0,3,26
,4064331,17,1,11112098,,1,17,22
,4064331,14,1,11112097,,0,14,21
,4064337,21,1,11112110,,1,21,28
,4064337,3,1,11112109,,0,3,26
,4064337,17,1,11112111,,2,17,22
,4064338,21,1,11112112,,0,21,28
,4064338,14,1,11112113,,1,14,21
,4064339,14,1,11112114,,0,14,21
,4064339,34,2,11112115,,1,17,22
,4064340,17,1,11112117,,1,17,22
,4064340,42,3,11112116,,0,14,21
,4064340,9,3,11112119,,3,3,26
,4064340,12,1,11112118,,2,12,23
,4064340,21,1,11112120,,4,21,28
,4064341,17,1,11112123,,2,17,22
,4064341,2,1,11112121,,0,2,24
,4064341,14,1,11112122,,1,14,21
,4064342,21,1,11112125,,1,21,28
,4064342,3,1,11112124,,0,3,25
,4064342,12,1,11112127,,3,12,23
,4064342,17,1,11112126,,2,17,22
,4064343,34,2,11112129,,1,17,22
,4064343,6,1,11112132,,4,6,29
,4064343,21,1,11112131,,3,21,28
,4064343,14,1,11112128,,0,14,21
,4064343,12,1,11112130,,2,12,23
,4064344,6,1,11112138,,5,6,27
,4064344,63,3,11112139,,6,21,28
,4064344,3,1,11112137,,4,3,26
,4064344,17,1,11112133,,0,17,22
,4064344,6,3,11112135,,2,2,24
,4064344,3,1,11112136,,3,3,25
,4064344,36,3,11112134,,1,12,23
,4064345,14,1,11112140,,0,14,21
,4064345,21,1,11112144,,4,21,28
,4064345,34,2,11112141,,1,17,22
,4064345,12,1,11112142,,2,12,23
,4064345,3,1,11112143,,3,3,25
,4064346,28,2,11112145,,0,14,21
,4064346,3,1,11112148,,3,3,25
,4064346,6,1,11112151,,6,6,29
,4064346,6,2,11112149,,4,3,26
,4064346,24,2,11112146,,1,12,23
,4064346,21,1,11112150,,5,21,28
,4064346,4,2,11112147,,2,2,24
,4064347,6,1,11112154,,2,6,27
,4064347,3,1,11112153,,1,3,26
,4064347,63,3,11112155,,3,21,28
,4064347,6,1,11112156,,4,6,29
,4064347,6,2,11112152,,0,3,25
,4064348,21,1,11112158,,1,21,28
,4064348,3,1,11112157,,0,3,26
,4064348,12,1,11112160,,3,12,23
,4064348,6,1,11112159,,2,6,29
,4064349,12,1,11112163,,2,12,23
,4064349,12,2,11112166,,5,6,27
,4064349,14,1,11112161,,0,14,21
,4064349,63,3,11112167,,6,21,28
,4064349,3,1,11112165,,4,3,25
,4064349,2,1,11112164,,3,2,24
,4064349,17,1,11112162,,1,17,22
,4064350,6,1,11112169,,1,6,29
,4064332,12,1,11112101,,2,12,23
,4064332,6,1,11112100,,1,6,29
,4064332,21,1,11112099,,0,21,28
,4064333,12,2,11112102,,0,6,27
,4064334,14,1,11112103,,0,14,21
,4064335,12,2,11112104,,0,6,27
,4064336,3,1,11112105,,0,3,25
,4064336,12,2,11112107,,2,6,27
,4064336,34,2,11112108,,3,17,22
,4064336,3,1,11112106,,1,3,26
,4064350,12,1,11112170,,2,12,23
,4064350,14,1,11112168,,0,14,21
,4064351,12,1,11112173,,2,12,23
,4064351,21,1,11112171,,0,21,28
,4064351,6,1,11112172,,1,6,29
,4064352,17,1,11112174,,0,17,22
,4064352,6,1,11112178,,4,6,29
,4064352,42,2,11112177,,3,21,28
,4064352,6,2,11112175,,1,3,26
,4064352,6,1,11112176,,2,6,27
,4064353,6,1,11112183,,4,6,29
,4064353,3,1,11112181,,2,3,26
,4064353,14,1,11112179,,0,14,21
,4064353,6,1,11112182,,3,6,27
,4064353,12,1,11112180,,1,12,23
,4064354,6,1,11112187,,3,6,27
,4064354,2,1,11112185,,1,2,24
,4064354,6,1,11112188,,4,6,29
,4064354,28,2,11112184,,0,14,21
,4064354,3,1,11112186,,2,3,26
,4064355,21,1,11112190,,1,21,28
,4064355,6,1,11112189,,0,6,27
,4064355,17,1,11112192,,3,17,22
,4064355,18,3,11112191,,2,6,29
,4064356,28,2,11112193,,0,14,21
,4064356,12,1,11112194,,1,12,23
,4064356,3,1,11112195,,2,3,26
,4064356,21,1,11112196,,3,21,28
,4064356,18,3,11112197,,4,6,29
,4064357,21,1,11112199,,1,21,28
,4064357,6,1,11112198,,0,6,27
,4064358,6,1,11112200,,0,6,27
,4064359,42,2,11112201,,0,21,28
,4064359,24,2,11112202,,1,12,23
,4064360,3,1,11112207,,4,3,26
,4064360,24,2,11112205,,2,12,23
,4064360,3,1,11112206,,3,3,25
,4064360,6,1,11112209,,6,6,29
,4064360,17,1,11112204,,1,17,22
,4064360,14,1,11112203,,0,14,21
,4064360,21,1,11112208,,5,21,28
,4064361,12,2,11112214,,4,6,27
,4064361,17,1,11112211,,1,17,22
,4064361,12,2,11112216,,6,6,29
,4064361,14,1,11112210,,0,14,21
,4064361,6,2,11112213,,3,3,26
,4064361,21,1,11112215,,5,21,28
,4064361,4,2,11112212,,2,2,24
,4064362,21,1,11112217,,0,21,28
,4064363,2,1,11112218,,0,2,24
,4064363,21,1,11112219,,1,21,28
,4064363,17,1,11112220,,2,17,22
,4064364,14,1,11112221,,0,14,21
,4064364,21,1,11112224,,3,21,28
,4064364,12,2,11112225,,4,6,29
,4064364,24,2,11112222,,1,12,23
,4064364,12,2,11112223,,2,6,27
,4064365,3,1,11112228,,2,3,26
,4064365,18,3,11112229,,3,6,27
,4064365,14,1,11112226,,0,14,21
,4064369,24,2,11112241,,3,12,23
,4064369,14,1,11112239,,1,14,21
,4064369,4,2,11112238,,0,2,24
,4064370,6,1,11112243,,1,6,29
,4064370,6,1,11112242,,0,6,27
,4064370,12,1,11112244,,2,12,23
,4064371,34,2,11112245,,0,17,22
,4064372,12,2,11112247,,1,6,29
,4064372,3,1,11112246,,0,3,26
,4064372,17,1,11112248,,2,17,22
,4064373,21,1,11112249,,0,21,28
,4064374,3,1,11112253,,3,3,25
,4064374,2,1,11112252,,2,2,24
,4064374,6,1,11112254,,4,6,27
,4064374,17,1,11112251,,1,17,22
,4064374,14,1,11112250,,0,14,21
,4064375,3,1,11112257,,2,3,25
,4064375,28,2,11112255,,0,14,21
,4064375,6,1,11112259,,4,6,29
,4064375,12,2,11112258,,3,6,27
,4064375,12,1,11112256,,1,12,23
,4064376,63,3,11112265,,5,21,28
,4064376,3,1,11112264,,4,3,26
,4064376,24,2,11112261,,1,12,23
,4064376,2,1,11112262,,2,2,24
,4064376,28,2,11112260,,0,14,21
,4064376,6,2,11112263,,3,3,25
,4064377,28,2,11112266,,0,14,21
,4064377,51,3,11112267,,1,17,22
,4064377,21,1,11112272,,6,21,28
,4064377,6,3,11112269,,3,2,24
,4064377,36,3,11112268,,2,12,23
,4064377,6,1,11112271,,5,6,27
,4064377,3,1,11112270,,4,3,25
,4064378,6,1,11112275,,2,6,27
,4064378,12,2,11112274,,1,6,29
,4064378,14,1,11112276,,3,14,21
,4064378,3,1,11112273,,0,3,25
,4064379,14,1,11112277,,0,14,21
,4064379,6,1,11112278,,1,6,29
,4064380,6,1,11112279,,0,6,27
,4064380,34,2,11112280,,1,17,22
,4064380,12,1,11112281,,2,12,23
,4064381,34,2,11112282,,0,17,22
,4064382,2,1,11112285,,2,2,24
,4064382,6,1,11112288,,5,6,29
,4064382,14,1,11112283,,0,14,21
,4064382,12,2,11112286,,3,6,27
,4064382,24,2,11112284,,1,12,23
,4064382,21,1,11112287,,4,21,28
,4064383,21,1,11112294,,5,21,28
,4064383,2,1,11112291,,2,2,24
,4064383,3,1,11112292,,3,3,25
,4064383,36,3,11112290,,1,12,23
,4064383,34,2,11112289,,0,17,22
,4064383,6,1,11112295,,6,6,29
,4064383,3,1,11112293,,4,3,26
,4064384,6,1,11112296,,0,6,29
,4064384,12,1,11112297,,1,12,23
,4064385,9,3,11112298,,0,3,26
,4064385,24,2,11112301,,3,12,23
,4064385,14,1,11112299,,1,14,21
,4064385,51,3,11112300,,2,17,22
,4064386,12,1,11112303,,1,12,23
,4064386,6,1,11112302,,0,6,29
,4064387,14,1,11112305,,1,14,21
,4064387,6,1,11112304,,0,6,27
,4064388,6,1,11112306,,0,6,29
,4064388,17,1,11112307,,1,17,22
,4064388,12,1,11112308,,2,12,23
,4064389,6,1,11112309,,0,6,27
,4064390,3,1,11112310,,0,3,26
,4064390,42,2,11112311,,1,21,28
,4064390,51,3,11112312,,2,17,22
,4064390,24,2,11112313,,3,12,23
,4064391,6,1,11112316,,2,6,29
,4064391,2,1,11112314,,0,2,24
,4064391,14,1,11112315,,1,14,21
,4064391,17,1,11112317,,3,17,22
,4064392,14,1,11112318,,0,14,21
,4064392,3,1,11112321,,3,3,26
,4064392,18,3,11112322,,4,6,27
,4064392,2,1,11112319,,1,2,24
,4064392,3,1,11112320,,2,3,25
,4064393,12,1,11112325,,2,12,23
,4064393,84,4,11112323,,0,21,28
,4064393,14,1,11112324,,1,14,21
,4064394,21,1,11112326,,0,21,28
,4064395,6,1,11112332,,5,6,29
,4064395,12,1,11112329,,2,12,23
,4064395,6,2,11112330,,3,3,25
,4064395,34,2,11112328,,1,17,22
,4064395,6,2,11112331,,4,3,26
,4064395,28,2,11112327,,0,14,21
,4064365,6,1,11112231,,5,6,29
,4064365,42,2,11112230,,4,21,28
,4064365,17,1,11112227,,1,17,22
,4064366,6,1,11112233,,1,6,29
,4064366,21,1,11112232,,0,21,28
,4064367,17,1,11112234,,0,17,22
,4064368,6,1,11112236,,1,6,29
,4064368,42,2,11112235,,0,21,28
,4064368,12,1,11112237,,2,12,23
,4064369,17,1,11112240,,2,17,22
,4064401,2,1,11112340,,1,2,24
,4064402,6,1,11112344,,0,6,27
,4064403,6,1,11112346,,1,6,27
,4064403,14,1,11112345,,0,14,21
,4064403,21,1,11112347,,2,21,28
,4064403,6,1,11112348,,3,6,29
,4064404,21,1,11112349,,0,21,28
,4064405,12,1,11112351,,1,12,23
,4064405,12,2,11112355,,5,6,29
,4064405,6,2,11112352,,2,3,25
,4064405,28,2,11112350,,0,14,21
,4064405,3,1,11112353,,3,3,26
,4064405,6,1,11112354,,4,6,27
,4064406,3,1,11112359,,3,3,25
,4064406,12,1,11112357,,1,12,23
,4064406,2,1,11112358,,2,2,24
,4064406,42,2,11112361,,5,21,28
,4064406,14,1,11112356,,0,14,21
,4064406,6,1,11112360,,4,6,27
,4064407,42,2,11112362,,0,21,28
,4064408,17,1,11112365,,2,17,22
,4064408,6,1,11112364,,1,6,29
,4064408,3,1,11112363,,0,3,26
,4064409,6,1,11112366,,0,6,27
,4064409,17,1,11112367,,1,17,22
,4064410,17,1,11112369,,1,17,22
,4064410,21,1,11112368,,0,21,28
,4064410,24,2,11112370,,2,12,23
,4064411,6,1,11112373,,2,6,29
,4064411,6,1,11112371,,0,6,27
,4064411,42,2,11112372,,1,21,28
,4064412,21,1,11112374,,0,21,28
,4064413,17,1,11112376,,1,17,22
,4064413,2,1,11112375,,0,2,24
,4064413,12,1,11112377,,2,12,23
,4064414,17,1,11112379,,1,17,22
,4064414,3,1,11112381,,3,3,26
,4064414,12,2,11112382,,4,6,29
,4064414,24,2,11112380,,2,12,23
,4064414,14,1,11112378,,0,14,21
,4064415,6,1,11112384,,1,6,29
,4064415,24,2,11112385,,2,12,23
,4064415,21,1,11112383,,0,21,28
,4064416,4,2,11112388,,2,2,24
,4064416,14,1,11112386,,0,14,21
,4064416,3,1,11112389,,3,3,26
,4064416,34,2,11112387,,1,17,22
,4064416,21,1,11112390,,4,21,28
,4064417,14,1,11112391,,0,14,21
,4064417,17,1,11112392,,1,17,22
,4064396,24,2,11112333,,0,12,23
,4064397,21,1,11112334,,0,21,28
,4064398,6,1,11112335,,0,6,27
,4064398,6,1,11112336,,1,6,29
,4064399,14,1,11112337,,0,14,21
,4064400,14,1,11112338,,0,14,21
,4064401,12,2,11112341,,2,6,27
,4064401,14,1,11112339,,0,14,21
,4064401,21,1,11112342,,3,21,28
,4064401,6,1,11112343,,4,6,29
,4064418,24,2,11112396,,3,12,23
,4064418,17,1,11112395,,2,17,22
,4064418,14,1,11112394,,1,14,21
,4064418,2,1,11112393,,0,2,24
,4064419,6,1,11112399,,2,6,29
,4064419,63,3,11112398,,1,21,28
,4064419,6,1,11112397,,0,6,27
,4064420,14,1,11112400,,0,14,21
,4064421,12,2,11112401,,0,6,27
,4064421,42,3,11112403,,2,14,21
,4064421,21,1,11112402,,1,21,28
,4064421,24,2,11112404,,3,12,23
,4064422,17,1,11112406,,1,17,22
,4064422,12,2,11112409,,4,6,29
,4064422,12,1,11112407,,2,12,23
,4064422,28,2,11112405,,0,14,21
,4064422,21,1,11112408,,3,21,28
,4064423,14,1,11112410,,0,14,21
,4064424,28,2,11112413,,2,14,21
,4064424,3,1,11112412,,1,3,26
,4064424,12,2,11112411,,0,6,29
,4064425,2,1,11112416,,2,2,24
,4064425,6,1,11112418,,4,6,27
,4064425,21,1,11112419,,5,21,28
,4064425,12,1,11112415,,1,12,23
,4064425,17,1,11112414,,0,17,22
,4064425,3,1,11112417,,3,3,25
,4064425,6,1,11112420,,6,6,29
,4064426,6,1,11112421,,0,6,29
,4064426,14,1,11112422,,1,14,21
,4064426,12,1,11112423,,2,12,23
,4064427,14,1,11112425,,1,14,21
,4064427,6,1,11112427,,3,6,29
,4064427,3,1,11112424,,0,3,25
,4064427,6,1,11112426,,2,6,27
,4064428,12,1,11112429,,1,12,23
,4064428,63,3,11112432,,4,21,28
,4064428,17,1,11112428,,0,17,22
,4064428,6,1,11112431,,3,6,27
,4064428,3,1,11112430,,2,3,25
,4064432,21,1,11112442,,0,21,28
,4064432,42,3,11112443,,1,14,21
,4064432,24,2,11112445,,3,12,23
,4064433,3,1,11112446,,0,3,25
,4064433,42,2,11112447,,1,21,28
,4064434,6,1,11112448,,0,6,27
,4064435,6,1,11112449,,0,6,29
,4064436,6,1,11112450,,0,6,27
,4064436,21,1,11112451,,1,21,28
,4064436,17,1,11112452,,2,17,22
,4064437,6,1,11112453,,0,6,29
,4064437,12,1,11112454,,1,12,23
,4064438,3,1,11112459,,4,3,25
,4064438,6,1,11112460,,5,6,27
,4064438,4,2,11112458,,3,2,24
,4064438,17,1,11112456,,1,17,22
,4064438,12,1,11112457,,2,12,23
,4064438,6,1,11112461,,6,6,29
,4064438,14,1,11112455,,0,14,21
,4064439,6,2,11112462,,0,3,26
,4064441,6,1,11112472,,0,6,29
,4064442,17,1,11112474,,0,17,22
,4064443,14,1,11112475,,0,14,21
,4064444,12,2,11112480,,4,6,29
,4064444,6,1,11112479,,3,6,27
,4064444,17,1,11112477,,1,17,22
,4064444,14,1,11112476,,0,14,21
,4064444,2,1,11112478,,2,2,24
,4064445,21,1,11112484,,3,21,28
,4064445,24,2,11112482,,1,12,23
,4064439,12,1,11112465,,3,12,23
,4064439,6,1,11112464,,2,6,29
,4064439,84,4,11112463,,1,21,28
,4064440,12,1,11112467,,1,12,23
,4064440,17,1,11112466,,0,17,22
,4064440,42,2,11112471,,5,21,28
,4064440,6,1,11112470,,4,6,27
,4064440,2,1,11112468,,2,2,24
,4064440,6,2,11112469,,3,3,26
,4064441,17,1,11112473,,1,17,22
,4064445,17,1,11112481,,0,17,22
,4064445,6,1,11112483,,2,6,27
,4064445,6,1,11112485,,4,6,29
,4064446,42,2,11112487,,1,21,28
,4064446,6,1,11112486,,0,6,27
,4064447,21,1,11112491,,3,21,28
,4064447,6,1,11112492,,4,6,29
,4064447,3,1,11112489,,1,3,26
,4064447,24,2,11112488,,0,12,23
,4064447,18,3,11112490,,2,6,27
,4064429,6,1,11112433,,0,6,27
,4064429,17,1,11112434,,1,17,22
,4064430,6,1,11112435,,0,6,27
,4064430,21,1,11112436,,1,21,28
,4064430,12,1,11112437,,2,12,23
,4064431,21,1,11112440,,2,21,28
,4064431,12,2,11112439,,1,6,27
,4064431,18,3,11112441,,3,6,29
,4064431,3,1,11112438,,0,3,25
,4064432,17,1,11112444,,2,17,22
,4064448,18,3,11112495,,2,6,29
,4064448,3,1,11112494,,1,3,26
,4064448,3,1,11112493,,0,3,25
,4064449,6,1,11112497,,1,6,27
,4064449,3,1,11112496,,0,3,26
,4064449,6,1,11112498,,2,6,29
,4064450,28,2,11112499,,0,14,21
,4064450,17,1,11112500,,1,17,22
,4064451,6,1,11112501,,0,6,29
,4064452,34,2,11112502,,0,17,22
,4064453,12,1,11112505,,2,12,23
,4064453,21,1,11112504,,1,21,28
,4064453,2,1,11112503,,0,2,24
,4064454,6,1,11112506,,0,6,27
,4064455,6,1,11112507,,0,6,29
,4064456,6,2,11112511,,3,3,25
,4064456,6,1,11112513,,5,6,29
,4064456,12,1,11112510,,2,12,23
,4064456,17,1,11112509,,1,17,22
,4064456,14,1,11112508,,0,14,21
,4064461,6,1,11112523,,0,6,27
,4064462,6,1,11112524,,0,6,27
,4064462,21,1,11112525,,1,21,28
,4064462,17,1,11112526,,2,17,22
,4064463,6,1,11112527,,0,6,27
,4064463,36,3,11112529,,2,12,23
,4064463,21,1,11112528,,1,21,28
,4064464,28,2,11112530,,0,14,21
,4064465,12,1,11112533,,2,12,23
,4064465,6,1,11112536,,5,6,29
,4064465,12,2,11112534,,3,6,27
,4064465,14,1,11112531,,0,14,21
,4064465,21,1,11112535,,4,21,28
,4064465,17,1,11112532,,1,17,22
,4064466,12,2,11112537,,0,6,27
,4064466,21,1,11112538,,1,21,28
,4064466,6,1,11112539,,2,6,29
,4064467,2,1,11112543,,3,2,24
,4064467,24,2,11112542,,2,12,23
,4064467,56,4,11112540,,0,14,21
,4064456,63,3,11112512,,4,21,28
,4064457,6,1,11112514,,0,6,27
,4064457,12,1,11112515,,1,12,23
